invoice_id,cust_number,name_customer,Industry_Sector,buisness_year,issue_date,due_in_date,invoice_currency,total_open_amount,clear_date,isOpen,Ground_Truth
1930570967,200769623,WAL-MAR foundation,Retail,2020,2/27/20,20200313,USD,15277.01,,1,
1929350249,200729942,SA co,,2019,5/20/19,20190604,USD,10901.3,5/31/19 0:00,0,
1930210750,200762301,C&S WH corp,,2019,12/03/19,20191218,USD,1804.08,12/18/19 0:00,0,
1930123105,200707005,KING S us,,2019,11/09/19,20191124,USD,46116.85,11/25/19 0:00,0,
1930041297,200466603,SMITH'S us,,2019,10/22/19,20191106,USD,75667.68,11/06/19 0:00,0,
1929921609,200014556,ALBER systems,,2019,9/26/19,20191011,USD,111066.25,10/11/19 0:00,0,
1928583232,200772670,ASSOCIAT ,,2019,01/07/19,20190122,USD,49689.1,1/23/19 0:00,0,
1929732641,200762950,HAR co,,2019,08/11/19,20190826,USD,69924.08,8/26/19 0:00,0,
1929280990,200782001,GORDO llc,,2019,5/15/19,20190530,USD,19162.2,5/29/19 0:00,0,
1928648426,200759878,SA ,,2019,1/19/19,20190203,USD,29865.82,02/05/19 0:00,0,
1928758675,200416837,DEC ,,2019,02/07/19,20190224,USD,3464.82,2/15/19 0:00,0,
2960614856,140105686,SYSC corp,,2020,2/18/20,20200306,CAD,3758.3,03/12/20 0:00,0,
1930426795,200769369,DI foundation,,2020,1/23/20,20200207,USD,1055.35,02/07/20 0:00,0,
1928626318,200769623,WAL-MAR in,Retail,2019,1/16/19,20190131,USD,6619.71,1/28/19 0:00,0,
1928838034,200759878,SA associates,,2019,2/22/19,20190309,USD,1244.16,03/11/19 0:00,0,
1929036254,200762301,C&S WH associates,,2019,3/26/19,20190410,USD,119476.13,04/10/19 0:00,0,
1929764372,200772670,ASSOCIAT corp,,2019,8/21/19,20190905,USD,7713.72,09/05/19 0:00,0,
1930859321,200769623,WAL-MAR in,Retail,2020,05/05/20,20200520,USD,43183.21,,1,
1929492089,200761734,H E BUT llc,,2019,6/15/19,20190630,USD,5298.55,07/01/19 0:00,0,
1930664308,200769623,WAL-MAR foundation,Retail,2020,3/17/20,20200401,USD,48900.47,,1,
2960610466,140104429,COSTCO corp,,2020,1/28/20,20200208,CAD,24215.22,02/07/20 0:00,0,
1929100851,200769623,WAL-MAR corp,Retail,2019,04/07/19,20190422,USD,59585.92,4/18/19 0:00,0,
1929764336,200794332,COST in,,2019,8/21/19,20190905,USD,20557.14,09/05/19 0:00,0,
1930798227,200727278,BLOU ,,2020,4/20/20,20200505,USD,78970.95,,1,
1930823050,200719526,SHARP S in,,2020,4/29/20,20200514,USD,4872,,1,
1930681399,200752302,KROGER co,,2020,3/21/20,20200405,USD,65337.63,,1,
1929029044,200769623,WAL-MAR llc,Retail,2019,3/26/19,20190410,USD,41574.3,04/05/19 0:00,0,
2960626766,140104340,COLABOR  llc,,2020,04/05/20,20200417,CAD,34932.15,,1,
1929637485,200416837,DEC corporation,,2019,7/19/19,20190726,USD,13086.13,7/22/19 0:00,0,
1930573798,200769623,WAL-MAR us,Retail,2020,2/27/20,20200313,USD,29246.65,,1,
1991841823,140103311,GLOBA associates,,2020,3/28/20,20200427,USD,283.5,,1,
2960627609,140106372,G T  corporation,,2020,04/08/20,20200420,CAD,21130.2,,1,
1990568549,100032791,B FERN in,,2019,10/19/19,20191123,USD,36777.5,11/25/19 0:00,0,
1930585308,200707822,PUBLI corporation,,2020,2/29/20,20200315,USD,91806.7,,1,
1930800776,200762301,C&S WH corporation,,2020,4/22/20,20200507,USD,713.19,,1,
1929665809,200786288,FAMILY co,,2019,7/26/19,20190810,USD,12036.01,08/09/19 0:00,0,
1928905090,200592182,DECA trust,,2019,03/05/19,20190311,USD,9911.24,03/08/19 0:00,0,
1929900492,200555117,BURR corp,,2019,9/20/19,20191005,USD,94008.58,10/07/19 0:00,0,
1929690277,200230690,DECA associates,,2019,08/02/19,20190811,USD,5882,08/12/19 0:00,0,
1929734073,200759878,SA trust,,2019,08/12/19,20190827,USD,39924.07,8/28/19 0:00,0,
1929462228,200759878,SA llc,,2019,06/09/19,20190624,USD,46736.64,6/26/19 0:00,0,
1928870735,200712187,SPAR co,,2019,2/27/19,20190503,USD,734.27,05/03/19 0:00,0,
1930166979,200762301,C&S WH foundation,,2019,11/18/19,20191203,USD,181608.95,12/03/19 0:00,0,
1929901879,200230690,DECA corporation,,2019,9/20/19,20190923,USD,35132.5,9/24/19 0:00,0,
2960546805,140106408,WAL-M corp,,2019,05/04/19,20190514,CAD,12696.68,5/22/19 0:00,0,
1930563447,200331749,SYSC associates,,2020,2/24/20,20200310,USD,37673.54,03/12/20 0:00,0,
1930210144,200780383,MEIJ corp,,2019,12/03/19,20191218,USD,141462.36,12/19/19 0:00,0,
1928873820,200761734,H E BUT systems,,2019,2/28/19,20190504,USD,1638.05,3/14/19 0:00,0,
1929473561,200780383,MEIJ foundation,,2019,06/12/19,20190627,USD,121821.6,6/27/19 0:00,0,
1930549834,100031704,DELHAIZE llc,,2020,2/21/20,20200426,USD,8559.6,03/09/20 0:00,0,
1930857869,200769623,WAL-MAR us,Retail,2020,05/06/20,20200521,USD,23096.91,,1,
1929608380,200865666,RESTAU us,,2019,07/11/19,20190726,USD,9667.1,7/26/19 0:00,0,
1930559258,200769623,WAL-MAR associates,Retail,2020,2/25/20,20200311,USD,46496.27,03/09/20 0:00,0,
1929980665,200762301,C&S WH co,,2019,10/07/19,20191022,USD,116825.95,10/22/19 0:00,0,
1929983642,200769623,WAL-MAR corporation,Retail,2019,10/10/19,20191025,USD,14810.88,10/21/19 0:00,0,
1928905151,100000222,SMITHFIE foundation,,2019,03/08/19,20190323,USD,7232.83,3/18/19 0:00,0,
1929539275,200526831,PERISH trust,,2019,6/25/19,20190710,USD,78773.64,07/09/19 0:00,0,
1929294861,200769623,WAL-MAR foundation,Retail,2019,05/12/19,20190527,USD,5768.09,5/29/19 0:00,0,
1930098599,200750051,ALBER foundation,,2019,11/04/19,20191119,USD,20478.61,11/19/19 0:00,0,
1928975451,200769623,WAL-MAR ,Retail,2019,3/17/19,20190401,USD,71.21,3/27/19 0:00,0,
1928834382,100000222,SMITHFIE trust,,2019,2/27/19,20190314,USD,11203.66,03/11/19 0:00,0,
1928877954,200769623,WAL-MAR ,Retail,2019,2/28/19,20190315,USD,504.19,03/12/19 0:00,0,
1930752564,200769623,WAL-MAR ,Retail,2020,04/06/20,20200421,USD,4184.4,,1,
1930208047,200762301,C&S WH us,,2019,12/02/19,20191217,USD,24227.11,12/17/19 0:00,0,
1929490245,200793568,SUPE ,,2019,6/14/19,20190629,USD,25261.5,07/02/19 0:00,0,
1930531516,200769623,WAL-MAR ,Retail,2020,2/15/20,20200301,USD,51522.96,2/26/20 0:00,0,
1928882161,200776463,KROGE corp,,2019,03/01/19,20190316,USD,554.27,3/18/19 0:00,0,
1928726317,200769623,WAL-MAR us,Retail,2019,02/03/19,20190218,USD,47552.62,2/13/19 0:00,0,
1930093601,200943275,US  in,,2019,11/04/19,20191119,USD,21851.19,11/26/19 0:00,0,
1930302678,200020431,DEC trust,,2019,12/20/19,20191223,USD,1578.9,12/26/19 0:00,0,
1928848857,200769623,WAL-MAR trust,Retail,2019,2/25/19,20190312,USD,57365.32,03/11/19 0:00,0,
1928948043,200705089,JETR ,,2019,03/12/19,20190516,USD,324.42,3/27/19 0:00,0,
1930400740,200749782,KROG llc,,2020,1/16/20,20200131,USD,82961.5,1/31/20 0:00,0,
1930655148,200744019,TARG corp,,2020,3/17/20,20200401,USD,4074.14,,1,
1930651883,200769623,WAL-MAR llc,Retail,2020,3/17/20,20200401,USD,16497.87,,1,
1928796049,200769623,WAL-MAR corp,Retail,2019,2/14/19,20190301,USD,886.46,2/25/19 0:00,0,
1930052031,200778998,CE trust,,2019,10/25/19,20191109,USD,49435.63,11/11/19 0:00,0,
1930532622,200769623,WAL-MAR corp,Retail,2020,2/17/20,20200303,USD,7918.39,2/27/20 0:00,0,
1930653097,200744019,TARG co,,2020,3/17/20,20200401,USD,1507.69,,1,
1929825686,200736337,SYSCO F ,,2019,09/05/19,20190920,USD,693.93,9/23/19 0:00,0,
1928577468,200711029,WEGMAN associates,,2019,01/05/19,20190120,USD,23305.35,1/22/19 0:00,0,
1930693660,200729290,KROGER corp,,2020,3/25/20,20200409,USD,14470.94,,1,
1929291940,200729942,SA us,,2019,05/10/19,20190525,USD,8537.88,5/21/19 0:00,0,
1928829777,200704858,WAKE corp,,2019,2/20/19,20190307,USD,106192.72,03/07/19 0:00,0,
1930194266,200148860,DOLLA foundation,,2019,11/26/19,20191211,USD,65218.04,12/11/19 0:00,0,
1930656112,200149567,RESER associates,,2020,3/16/20,20200430,USD,67643.1,,1,
1929499969,200769623,WAL-MAR us,Retail,2019,6/19/19,20190704,USD,426.66,07/01/19 0:00,0,
1929373264,200777735,NASH  trust,,2019,5/23/19,20190607,USD,13984.19,06/06/19 0:00,0,
2960561651,140105847,GORDON F trust,,2019,07/01/19,20190716,CAD,5704.17,7/15/19 0:00,0,
1930583629,200794332,COST in,,2020,2/28/20,20200314,USD,19850.66,,1,
1929698150,200705742,DOT trust,,2019,08/02/19,20190817,USD,16270.59,8/19/19 0:00,0,
1928969343,200769623,WAL-MAR llc,Retail,2019,3/15/19,20190330,USD,26322.8,3/26/19 0:00,0,
1928909531,200416837,DEC corp,,2019,03/06/19,20190308,USD,9547.48,03/08/19 0:00,0,
1929239655,200759878,SA systems,,2019,05/02/19,20190517,USD,20661.51,5/17/19 0:00,0,
1928610932,200769623,WAL-MAR trust,Retail,2019,1/16/19,20190131,USD,3759.53,1/28/19 0:00,0,
1930763620,200418007,AM in,,2020,04/09/20,20200424,USD,41687.95,,1,
1928975891,200772595,SAFEW foundation,,2019,3/15/19,20190330,USD,103198.68,04/01/19 0:00,0,
2960591012,100028184,SD  associates,,2019,11/06/19,20191116,CAD,16320,11/19/19 0:00,0,
1928765840,200769623,WAL-MAR co,Retail,2019,02/08/19,20190223,USD,47283.39,2/20/19 0:00,0,
1929638262,200020431,DEC corp,,2019,7/19/19,20190723,USD,15693.98,7/22/19 0:00,0,
1930739539,200769623,WAL-MAR in,Retail,2020,04/04/20,20200419,USD,50864.22,,1,
1930559258,200769623,WAL-MAR associates,Retail,2020,2/25/20,20200311,USD,46496.27,03/09/20 0:00,0,
1930475249,200759878,SA llc,,2020,02/05/20,20200321,USD,79184.39,03/12/20 0:00,0,
1930632244,200830009,CON foundation,,2020,3/13/20,20200512,USD,54356.4,,1,
1929837370,200974851,RESTA in,,2019,09/06/19,20190921,USD,1251.2,9/23/19 0:00,0,
1930217444,200416837,DEC corp,,2019,12/04/19,20191224,USD,70.8,12/16/19 0:00,0,
1930676140,200793568,SUPE systems,,2020,3/20/20,20200404,USD,19524.4,,1,
1930192357,200726979,BJ'S  associates,,2019,11/26/19,20191211,USD,330.36,12/11/19 0:00,0,
1930137158,200749225,SUPER  ,,2019,11/12/19,20191127,USD,54931.06,11/27/19 0:00,0,
1929883985,200729942,SA llc,,2019,9/17/19,20191002,USD,22187.45,10/02/19 0:00,0,
1930014928,200769623,WAL-MAR foundation,Retail,2019,10/15/19,20191030,USD,14395.03,10/28/19 0:00,0,
1929118463,200759878,SA ,,2019,04/10/19,20190425,USD,35509.08,4/26/19 0:00,0,
2960537663,140106408,WAL-M trust,,2019,3/31/19,20190410,CAD,6193.73,4/23/19 0:00,0,
1929635976,200759878,SA in,,2019,7/20/19,20190804,USD,14272.22,08/06/19 0:00,0,
1929996968,200726979,BJ'S  corporation,,2019,10/09/19,20191024,USD,775,10/24/19 0:00,0,
1929341198,200706844,WINC us,,2019,5/21/19,20190605,USD,13826.39,06/06/19 0:00,0,
1929257799,200769623,WAL-MAR us,Retail,2019,05/05/19,20190520,USD,45901.48,5/17/19 0:00,0,
1929933455,200706844,WINC in,,2019,9/26/19,20191011,USD,14953.58,10/11/19 0:00,0,
1930462172,200705742,DOT systems,,2020,1/31/20,20200220,USD,59734.46,2/18/20 0:00,0,
2960622728,140106408,WAL-M in,,2020,3/20/20,20200330,CAD,58121.28,,1,
1930826257,200707741,SMART &  trust,,2020,4/25/20,20200510,USD,49195.92,,1,
1930633658,100035824,CHAIN DI llc,,2020,3/17/20,20200401,USD,21292.89,,1,
1930209128,200794332,COST ,,2019,12/02/19,20191217,USD,7267.42,12/17/19 0:00,0,
1928837040,200400124,SOUTHE corporation,,2019,2/27/19,20190314,USD,11627.1,3/28/19 0:00,0,
1929484030,200762301,C&S WH systems,,2019,6/18/19,20190703,USD,17703.85,07/01/19 0:00,0,
1930620713,200769623,WAL-MAR associates,Retail,2020,03/08/20,20200323,USD,9555.32,,1,
1929802454,200759878,SA ,,2019,8/29/19,20190913,USD,9517.7,9/13/19 0:00,0,
1930131296,200705742,DOT ,,2019,11/09/19,20191129,USD,8328.09,11/25/19 0:00,0,
1930708210,200707822,PUBLI systems,,2020,3/26/20,20200410,USD,73215.5,,1,
1930594379,200738884,US  in,,2020,03/03/20,20200318,USD,37092.08,,1,
1929550530,200759878,SA llc,,2019,6/29/19,20190714,USD,14408.85,7/16/19 0:00,0,
1928976214,200794332,COST us,,2019,3/16/19,20190331,USD,85004.14,04/01/19 0:00,0,
1929108021,200439158,POST  llc,,2019,04/08/19,20190423,USD,35064,4/22/19 0:00,0,
1928669334,200794332,COST corporation,,2019,1/25/19,20190209,USD,15177.42,02/11/19 0:00,0,
1930158166,100043948,AMERIC foundation,,2019,11/25/19,20191210,USD,17319.8,12/05/19 0:00,0,
1929484274,200769623,WAL-MAR trust,Retail,2019,6/13/19,20190628,USD,61989.57,6/25/19 0:00,0,
2960604904,140104440,SO in,,2020,12/31/19,20200117,CAD,160708.82,1/23/20 0:00,0,
1930652886,200769623,WAL-MAR corp,Retail,2020,3/16/20,20200331,USD,10624.27,,1,
1930096915,200769623,WAL-MAR systems,Retail,2019,11/04/19,20191119,USD,14159.15,11/15/19 0:00,0,
1929928345,200719526,SHARP S systems,,2019,9/27/19,20191012,USD,16500,10/08/19 0:00,0,
1928884319,200769623,WAL-MAR associates,Retail,2019,03/01/19,20190316,USD,8260.09,03/12/19 0:00,0,
1929272998,100024767,GREEN  trust,,2019,05/07/19,20190611,USD,3312.32,6/14/19 0:00,0,
1930104646,CCU002,KRFT FDS foundation,,2019,11/05/19,20191210,USD,37311.21,12/20/19 0:00,0,
1929488331,200974851,RESTA in,,2019,6/13/19,20190703,USD,183.61,07/03/19 0:00,0,
1929080445,200704858,WAKE co,,2019,04/05/19,20190420,USD,4209.6,4/22/19 0:00,0,
1930767680,200769623,WAL-MAR co,Retail,2020,04/10/20,20200425,USD,1898.2,,1,
1991831460,CC6600,KRAFT  ,,2019,9/28/19,20191112,USD,21194.95,11/26/19 0:00,0,
1930808940,200769623,WAL-MAR systems,Retail,2020,4/22/20,20200507,USD,2336.06,,1,
1930430611,200759878,SA corporation,,2020,1/23/20,20200207,USD,20365.76,02/10/20 0:00,0,
1930585664,200769623,WAL-MAR us,Retail,2020,03/03/20,20200318,USD,65484.19,,1,
1929752545,200744019,TARG foundation,,2019,8/16/19,20190831,USD,7664.54,09/03/19 0:00,0,
1991830526,100009932,SYSCO IN foundation,,2019,09/08/19,20191008,USD,6219.6,10/09/19 0:00,0,
1930282688,200980828,BEN E ,Food,2019,12/16/19,20191231,USD,16410.62,20/12/19,0,
1928877090,200148860,DOLLA co,,2019,03/01/19,20190316,USD,36392.35,3/15/19 0:00,0,
1930478516,200790107,ROU llc,,2020,02/07/20,20200222,USD,15745.46,2/21/20 0:00,0,
1930703320,200769623,WAL-MAR systems,Retail,2020,3/26/20,20200410,USD,8921.55,,1,
1929078097,200833713,JETRO trust,,2019,04/03/19,20190423,USD,4520.36,4/23/19 0:00,0,
1929576471,200148860,DOLLA llc,,2019,07/04/19,20190719,USD,16207.68,7/22/19 0:00,0,
2960532385,140106408,WAL-M trust,,2019,03/08/19,20190318,CAD,6305.99,04/05/19 0:00,0,
2960526712,140104423,METRO  foundation,,2019,1/31/19,20190210,CAD,65340.39,02/11/19 0:00,0,
1930583739,200707822,PUBLI in,,2020,2/29/20,20200315,USD,19753.39,,1,
1930036603,200418007,AM llc,,2019,10/21/19,20191105,USD,1660.5,11/05/19 0:00,0,
1929331370,200192492,HEARTHSI foundation,,2019,5/20/19,20190719,USD,47209.8,08/02/19 0:00,0,
1928839095,200705742,DOT associates,,2019,2/21/19,20190308,USD,26247.2,03/08/19 0:00,0,
1928950388,200799180,CHEN trust,,2019,3/15/19,20190330,USD,46673.02,3/30/19 0:00,0,
1928852312,200769623,WAL-MAR in,Retail,2019,2/23/19,20190310,USD,394.51,03/06/19 0:00,0,
1929880434,200736337,SYSCO F associates,,2019,9/18/19,20191003,USD,32593.05,10/07/19 0:00,0,
1930187502,200769623,WAL-MAR foundation,Retail,2019,11/25/19,20191210,USD,1164.87,12/10/19 0:00,0,
1930691683,200700919,US  llc,,2020,3/24/20,20200408,USD,0.72,,1,
1930603208,200705742,DOT foundation,,2020,03/04/20,20200319,USD,36923.43,,1,
1929147813,200799367,MCL associates,,2019,4/19/19,20190504,USD,9181.19,05/06/19 0:00,0,
1929160771,100013947,M C  co,,2019,4/19/19,20190509,USD,16650,05/06/19 0:00,0,
1930689917,200353024,DECA associates,,2020,3/24/20,20200408,USD,887.24,,1,
1929356509,200152991,JET ,,2019,5/21/19,20190605,USD,1478.33,06/05/19 0:00,0,
1929726227,200704045,RA trust,,2019,08/08/19,20190823,USD,21787.75,8/23/19 0:00,0,
1930399940,200739006,AL trust,,2020,1/21/20,20200205,USD,8732.3,02/04/20 0:00,0,
2960588577,140105847,GORDON F corporation,,2019,10/26/19,20191110,CAD,57270.55,11/12/19 0:00,0,
1929921857,200936373,SUPE associates,,2019,9/29/19,20191108,USD,62931.07,11/08/19 0:00,0,
1930576607,200455322,PEA corp,,2020,2/29/20,20200330,USD,36407.41,,1,
1930638697,200769623,WAL-MAR llc,Retail,2020,3/14/20,20200329,USD,15215.79,,1,
1930082152,200881076,ALBERT foundation,,2019,11/02/19,20191117,USD,18744.65,11/18/19 0:00,0,
1930007541,200759878,SA llc,,2019,10/12/19,20191027,USD,39402.16,10/29/19 0:00,0,
1929067246,200900909,SYSCO associates,,2019,04/04/19,20190419,USD,17295.39,4/19/19 0:00,0,
1930052058,200707822,PUBLI associates,,2019,10/24/19,20191108,USD,22814.5,11/08/19 0:00,0,
1929044785,200124634,BAKEMAR associates,,2019,04/03/19,20190413,USD,1213.44,4/23/19 0:00,0,
1929937924,200769623,WAL-MAR associates,Retail,2019,9/28/19,20191013,USD,9971,10/16/19 0:00,0,
1930659027,200759878,SA llc,,2020,3/19/20,20200503,USD,104122.25,,1,
1929774731,200744019,TARG ,,2019,8/23/19,20190907,USD,66995.36,09/10/19 0:00,0,
1928790982,200803720,DEC us,,2019,2/13/19,20190211,USD,4549.7,2/13/19 0:00,0,
1930193889,200769623,WAL-MAR ,Retail,2019,11/27/19,20191212,USD,15489.59,12/09/19 0:00,0,
1929580708,200561861,CO foundation,,2019,07/10/19,20190725,USD,31246.61,7/25/19 0:00,0,
1930029425,200762301,C&S WH corp,,2019,10/21/19,20191105,USD,21144.58,11/05/19 0:00,0,
1930110324,200797984,PIGGLY trust,,2019,11/06/19,20191121,USD,111289.18,11/21/19 0:00,0,
1928794922,200793568,SUPE associates,,2019,2/13/19,20190228,USD,124682.72,03/04/19 0:00,0,
2960572965,140106408,WAL-M ,,2019,8/16/19,20190826,CAD,54391.59,09/05/19 0:00,0,
1928654369,200739006,AL corp,,2019,1/21/19,20190205,USD,20872.32,02/08/19 0:00,0,
1930285605,200769623,WAL-MAR foundation,Retail,2019,12/16/19,20191231,USD,44453.22,12/27/19 0:00,0,
1929628541,200726979,BJ'S  systems,,2019,7/18/19,20190802,USD,214.86,08/02/19 0:00,0,
1929771023,200416837,DEC foundation,,2019,8/21/19,20190908,USD,605.61,09/03/19 0:00,0,
1928624596,200769623,WAL-MAR co,Retail,2019,1/16/19,20190131,USD,42564.17,1/28/19 0:00,0,
1930646800,200769623,WAL-MAR ,Retail,2020,3/13/20,20200328,USD,9231.16,,1,
1929252070,200776463,KROGE foundation,,2019,05/03/19,20190518,USD,43668.82,5/20/19 0:00,0,
1930705010,200794332,COST llc,,2020,3/26/20,20200410,USD,14204.38,,1,
1930428289,200793888,PERFOR foundation,,2020,1/27/20,20200211,USD,23311.84,02/12/20 0:00,0,
1929108937,200742791,QUI corp,,2019,04/09/19,20190424,USD,17810.12,4/30/19 0:00,0,
1930561728,200803720,DEC systems,,2020,2/24/20,20200310,USD,1006.74,03/02/20 0:00,0,
1929935671,200769623,WAL-MAR corp,Retail,2019,9/28/19,20191013,USD,5977.45,10/08/19 0:00,0,
1930751331,200705089,JETR corp,,2020,04/05/20,20200420,USD,8742.94,,1,
1930701001,CCCA02,KRAFT  ,,2020,3/27/20,20200501,USD,24134.7,,1,
2960599512,140105847,GORDON F co,,2019,12/10/19,20191222,CAD,2192.5,12/23/19 0:00,0,
2960555005,140104429,COSTCO associates,,2019,6/13/19,20190624,CAD,31877.68,6/24/19 0:00,0,
1930732685,200762301,C&S WH corporation,,2020,04/02/20,20200417,USD,48802.93,,1,
1928689133,200759878,SA in,,2019,1/26/19,20190210,USD,18654.74,2/14/19 0:00,0,
1930464061,200229974,DARDEN D associates,,2020,02/06/20,20200309,USD,15737.76,03/09/20 0:00,0,
1929731642,200705372,FR llc,,2019,08/11/19,20190826,USD,25559.26,8/26/19 0:00,0,
1930831003,200769623,WAL-MAR co,Retail,2020,4/28/20,20200513,USD,35141.57,,1,
1929421791,200707741,SMART &  associates,,2019,06/05/19,20190620,USD,44876.65,6/21/19 0:00,0,
1930683837,200793088,DEMOU us,,2020,3/24/20,20200408,USD,162915.01,,1,
1929715419,200759878,SA us,,2019,08/07/19,20190822,USD,28719.62,8/27/19 0:00,0,
1929907465,200771157,WEIS us,,2019,9/22/19,20191007,USD,23395.96,10/08/19 0:00,0,
1929292835,200754278,MBM  trust,,2019,5/15/19,20190616,USD,4431,6/18/19 0:00,0,
1929625661,200974851,RESTA in,,2019,7/16/19,20190731,USD,3291.02,7/31/19 0:00,0,
1929141525,200764795,SYSCO  in,,2019,4/16/19,20190501,USD,1132.26,4/30/19 0:00,0,
1929205867,200794332,COST corporation,,2019,4/26/19,20190511,USD,555.64,5/14/19 0:00,0,
1930000896,200744019,TARG in,,2019,10/11/19,20191026,USD,10105.48,10/28/19 0:00,0,
1929638124,200020431,DEC foundation,,2019,7/19/19,20190808,USD,4207.15,08/01/19 0:00,0,
1928933553,200726979,BJ'S  in,,2019,03/11/19,20190326,USD,275.13,3/26/19 0:00,0,
1929976356,200943275,US  trust,,2019,10/07/19,20191027,USD,24616.3,10/29/19 0:00,0,
1930758171,200761734,H E BUT co,,2020,04/07/20,20200422,USD,14891.24,,1,
1929499412,200755701,ASSOCI co,,2019,6/17/19,20190915,USD,2345.07,9/16/19 0:00,0,
1928659409,100031704,DELHAIZE corp,,2019,1/23/19,20190207,USD,44529.9,02/06/19 0:00,0,
1930670032,200772670,ASSOCIAT co,,2020,3/18/20,20200402,USD,2218.21,,1,
1930763229,200778870,C us,,2020,04/08/20,20200423,USD,4331.52,,1,
1929181334,200759878,SA corp,,2019,4/23/19,20190508,USD,14869.3,05/09/19 0:00,0,
1930318397,200416837,DEC ,,2019,12/26/19,20200108,USD,486.84,12/30/19 0:00,0,
1930652543,200705372,FR ,,2020,3/17/20,20200401,USD,15634.87,,1,
1930684814,200704045,RA associates,,2020,3/21/20,20200405,USD,97229.28,,1,
1930442563,200778870,C ,,2020,1/27/20,20200211,USD,195.17,2/19/20 0:00,0,
1929945687,CCU002,KRFT FDS us,,2019,10/02/19,20191106,USD,80684.49,11/27/19 0:00,0,
1930773665,200726979,BJ'S  associates,,2020,04/05/20,20200420,USD,206.36,,1,
1928990003,200739534,OK corporation,,2019,3/18/19,20190402,USD,21811.36,04/04/19 0:00,0,
1929320211,200769623,WAL-MAR trust,Retail,2019,5/15/19,20190530,USD,214.15,5/28/19 0:00,0,
2960621414,140104429,COSTCO corp,,2020,3/16/20,20200328,CAD,2201.38,,1,
2960629069,140106408,WAL-M llc,,2020,4/19/20,20200430,CAD,7680.03,,1,
1929108545,200769623,WAL-MAR us,Retail,2019,04/09/19,20190424,USD,29909.25,4/29/19 0:00,0,
1928878917,CCU013,KRAFT F corporation,,2019,03/02/19,20190302,USD,8.8,3/29/19 0:00,0,
1930660731,200769623,WAL-MAR co,Retail,2020,3/17/20,20200401,USD,13585.49,,1,
2960570861,100029649,LES ENTRE co,,2019,08/06/19,20190819,CAD,2245,8/16/19 0:00,0,
1929868653,200936373,SUPE foundation,,2019,9/13/19,20190928,USD,106.92,9/30/19 0:00,0,
1929633657,200229974,DARDEN D llc,,2019,7/23/19,20190807,USD,3180.8,08/02/19 0:00,0,
1930426495,200759878,SA in,,2020,1/23/20,20200207,USD,37918.03,02/07/20 0:00,0,
1929578721,200769623,WAL-MAR us,Retail,2019,07/06/19,20190721,USD,38041.1,7/16/19 0:00,0,
1930070265,CCU013,KRAFT F ,,2019,10/19/19,20191019,USD,113248.8,11/27/19 0:00,0,
1929835290,200466603,SMITH'S foundation,,2019,09/05/19,20190920,USD,39395.05,9/20/19 0:00,0,
1930668484,200769623,WAL-MAR foundation,Retail,2020,3/21/20,20200405,USD,68028.16,,1,
1929378759,200769623,WAL-MAR llc,Retail,2019,5/25/19,20190609,USD,943.12,06/06/19 0:00,0,
1929067220,200706844,WINC in,,2019,04/02/19,20190417,USD,44643.16,4/17/19 0:00,0,
1929958352,200974851,RESTA associates,,2019,10/03/19,20191018,USD,2905.06,10/18/19 0:00,0,
1930831707,200881076,ALBERT llc,,2020,4/30/20,20200515,USD,82447.84,,1,
1930541886,200230690,DECA corp,,2020,2/19/20,20200223,USD,884.38,2/24/20 0:00,0,
1929956878,200769623,WAL-MAR trust,Retail,2019,10/03/19,20191018,USD,1355.28,10/15/19 0:00,0,
1929637250,200526831,PERISH trust,,2019,7/19/19,20190803,USD,33812.01,08/05/19 0:00,0,
2960568602,140104409,LOB in,,2019,7/26/19,20190808,CAD,50655.88,08/09/19 0:00,0,
1929871318,200718130,SYSCO F corporation,,2019,9/17/19,20191007,USD,11457.23,10/08/19 0:00,0,
1930424441,200769623,WAL-MAR trust,Retail,2020,1/22/20,20200206,USD,776.58,02/03/20 0:00,0,
1930798335,200769623,WAL-MAR in,Retail,2020,4/17/20,20200502,USD,31977.49,,1,
1929225687,200726979,BJ'S  co,,2019,4/27/19,20190512,USD,410.53,5/20/19 0:00,0,
1930544217,200706844,WINC systems,,2020,2/19/20,20200305,USD,11699.02,03/05/20 0:00,0,
2960581944,140105704,CASSE llc,,2019,9/27/19,20191011,CAD,12068.6,10/07/19 0:00,0,
1930093852,200769623,WAL-MAR ,Retail,2019,10/30/19,20191114,USD,54952.65,11/18/19 0:00,0,
1929499745,200762301,C&S WH corp,,2019,6/18/19,20190703,USD,26434.76,07/02/19 0:00,0,
1930178897,200769623,WAL-MAR in,Retail,2019,11/21/19,20191206,USD,51382.92,12/03/19 0:00,0,
1928563964,200793122,PIGGLY llc,,2019,01/03/19,20190118,USD,127511.93,1/16/19 0:00,0,
1929660820,200762301,C&S WH in,,2019,7/25/19,20190809,USD,11394.9,08/09/19 0:00,0,
2960551002,140104285,BUY- in,,2019,5/27/19,20190615,CAD,84468.4,6/17/19 0:00,0,
1928821578,200820380,SMITH'S foundation,,2019,2/20/19,20190307,USD,18526.27,03/07/19 0:00,0,
1928620608,200726979,BJ'S  foundation,,2019,1/15/19,20190130,USD,114.38,1/30/19 0:00,0,
1929559179,200769623,WAL-MAR foundation,Retail,2019,6/29/19,20190714,USD,48025.49,07/11/19 0:00,0,
